"transaction_id","amount","user_id","hour","merchant","location","card_type","risk_score","fraud_reason","risk_level","is_fraud_flag","time","diff"
"78F94723","3945.76","USER_0001","14","Reliance Mart","Ahmedabad","RuPay","0","CLEAN","CLEAN","False","1772125502554","1"
"A4370DC4","1216.12","USER_0018","19","CryptoExchange_BuyBit","Surat","Amex","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125502554","1"
"F3056EA8","2119.28","USER_0043","21","Uber","Jaipur","Amex","0","CLEAN","CLEAN","False","1772125502554","1"
"876092E4","2485.0","USER_0043","2","BigBasket","Delhi","Visa","50","OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125504554","-1"
"937B0973","1374.69","USER_0045","18","IRCTC","Kolkata","RuPay","0","CLEAN","CLEAN","False","1772125504554","-1"
"1096D919","2364.69","USER_0036","17","WireTransfer_Global","Mumbai","RuPay","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125504554","-1"
"42E06A5D","434.9","USER_0015","19","CryptoExchange_BuyBit","Chennai","RuPay","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125504554","-1"
"1E356B81","4339.09","USER_0014","5","CryptoExchange_BuyBit","Bangalore","Visa","75","OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125504554","-1"
"EFA9F8D6","1584.6","USER_0042","9","CryptoExchange_BuyBit","Kolkata","Visa","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125504554","-1"
"ACA4D281","24512.86","USER_0008","4","MedPlus Pharmacy","Ahmedabad","Amex","90","HIGH AMOUNT ($24,512.86 > $5000) | OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125504554","-1"
"C54E3AC6","22576.43","USER_0029","0","MedPlus Pharmacy","Surat","Mastercard","90","HIGH AMOUNT ($22,576.43 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125504554","-1"
"9288C54F","1162.94","USER_0044","10","BookMyShow","Ahmedabad","RuPay","0","CLEAN","CLEAN","False","1772125504554","1"
"AEEB79FD","22135.0","USER_0042","2","D-Mart","Mumbai","Visa","90","HIGH AMOUNT ($22,135.00 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125504554","1"
"D8569315","1638.22","USER_0040","1","Uber","Delhi","Mastercard","50","OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125504554","1"
"E5A8DD30","2894.62","USER_0019","10","Myntra","Delhi","Visa","0","CLEAN","CLEAN","False","1772125504554","1"
"85662B14","2040.17","USER_0030","1","BookMyShow","Jaipur","RuPay","50","OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125504554","1"
"B0D475FA","254.07","USER_0011","20","Ola","Jaipur","Visa","0","CLEAN","CLEAN","False","1772125504554","1"
"2645BAE8","2269.09","USER_0014","5","D-Mart","Surat","Amex","50","OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125504554","1"
"3F08EF26","963.86","USER_0026","23","Netflix","Ahmedabad","Visa","0","CLEAN","CLEAN","False","1772125505554","-1"
"11E390A3","1420.9","USER_0008","19","Flipkart","Chennai","Visa","0","CLEAN","CLEAN","False","1772125505554","-1"
"FE90932C","2512.68","USER_0036","8","BookMyShow","Chennai","Visa","0","CLEAN","CLEAN","False","1772125505554","-1"
"292C4B58","3283.67","USER_0025","15","BigBasket","Surat","Visa","0","CLEAN","CLEAN","False","1772125505554","-1"
"379A0C6F","2099.93","USER_0050","12","BookMyShow","Pune","RuPay","0","CLEAN","CLEAN","False","1772125505554","1"
"0ECE08D9","2517.01","USER_0034","13","MedPlus Pharmacy","Ahmedabad","RuPay","0","CLEAN","CLEAN","False","1772125505554","1"
"2BA2656C","3463.54","USER_0008","9","Netflix","Bangalore","Mastercard","0","CLEAN","CLEAN","False","1772125505554","1"
"04C012E5","7274.5","USER_0041","5","Amazon","Kolkata","Mastercard","90","HIGH AMOUNT ($7,274.50 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125505554","1"
"60F3A8BF","2628.85","USER_0039","20","Reliance Mart","Chennai","Amex","0","CLEAN","CLEAN","False","1772125505554","1"
"BEA08FC8","14298.31","USER_0037","1","Amazon","Kolkata","Mastercard","90","HIGH AMOUNT ($14,298.31 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125508554","-1"
"D5222C9B","4094.48","USER_0018","22","D-Mart","Bangalore","RuPay","0","CLEAN","CLEAN","False","1772125508554","-1"
"DAC9F8F5","4249.55","USER_0034","6","Myntra","Jaipur","Mastercard","0","CLEAN","CLEAN","False","1772125508554","-1"
"5E3F22CE","21849.12","USER_0031","4","MedPlus Pharmacy","Jaipur","Visa","90","HIGH AMOUNT ($21,849.12 > $5000) | OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125508554","-1"
"3F73541C","1434.89","USER_0009","22","BookMyShow","Delhi","Mastercard","0","CLEAN","CLEAN","False","1772125508554","-1"
"0A8D56DA","4282.83","USER_0009","14","Uber","Jaipur","Visa","0","CLEAN","CLEAN","False","1772125508554","-1"
"33F4E089","652.23","USER_0030","9","Amazon","Ahmedabad","Visa","0","CLEAN","CLEAN","False","1772125508554","-1"
"E072668A","2125.61","USER_0001","20","Reliance Mart","Hyderabad","Mastercard","0","CLEAN","CLEAN","False","1772125508554","-1"
"CA3FF3B1","1563.76","USER_0003","21","Amazon","Pune","Amex","0","CLEAN","CLEAN","False","1772125508554","1"
"07F54F70","4161.39","USER_0025","3","Ola","Kolkata","Mastercard","50","OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125508554","1"
"3E9A3D38","1940.78","USER_0017","20","BookMyShow","Chennai","Mastercard","0","CLEAN","CLEAN","False","1772125508554","1"
"3EE8BB5C","2896.48","USER_0010","15","Zomato","Bangalore","Mastercard","0","CLEAN","CLEAN","False","1772125508554","1"
"C5880FB9","950.99","USER_0038","8","IRCTC","Delhi","RuPay","0","CLEAN","CLEAN","False","1772125508554","1"
"3463DED5","2752.85","USER_0008","7","Amazon","Delhi","RuPay","0","CLEAN","CLEAN","False","1772125508554","1"
"FC25895A","3837.31","USER_0026","7","Reliance Mart","Ahmedabad","RuPay","0","CLEAN","CLEAN","False","1772125508554","1"
"21F4738E","2842.12","USER_0045","18","IRCTC","Pune","Amex","0","CLEAN","CLEAN","False","1772125510554","-1"
"D910607B","3801.27","USER_0019","20","Ola","Hyderabad","Mastercard","0","CLEAN","CLEAN","False","1772125510554","-1"
"9AD02E9C","501.18","USER_0004","14","IRCTC","Jaipur","Visa","0","CLEAN","CLEAN","False","1772125510554","-1"
"B7620DE1","3483.8","USER_0017","10","Ola","Hyderabad","Amex","0","CLEAN","CLEAN","False","1772125510554","-1"
"20D67015","1749.68","USER_0019","12","Swiggy","Mumbai","Visa","0","CLEAN","CLEAN","False","1772125510554","-1"
"7E48A900","2345.22","USER_0028","14","D-Mart","Jaipur","Mastercard","0","CLEAN","CLEAN","False","1772125510554","-1"
"1C4C61AB","922.15","USER_0042","13","Zomato","Delhi","Mastercard","0","CLEAN","CLEAN","False","1772125510554","1"
"46AB3929","3277.44","USER_0012","17","Myntra","Jaipur","RuPay","0","CLEAN","CLEAN","False","1772125510554","1"
"507263E5","1560.42","USER_0012","9","D-Mart","Delhi","RuPay","0","CLEAN","CLEAN","False","1772125510554","1"
"AD6BC09C","3717.77","USER_0011","10","Swiggy","Pune","Visa","0","CLEAN","CLEAN","False","1772125510554","1"
"29EDA37A","274.02","USER_0035","11","Ola","Ahmedabad","RuPay","0","CLEAN","CLEAN","False","1772125510554","1"
"4DB1246C","2011.13","USER_0045","17","D-Mart","Mumbai","Visa","0","CLEAN","CLEAN","False","1772125513554","-1"
"2A428363","19679.16","USER_0047","0","Zomato","Pune","RuPay","90","HIGH AMOUNT ($19,679.16 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125513554","-1"
"0F48DC97","750.56","USER_0033","23","IRCTC","Pune","Mastercard","0","CLEAN","CLEAN","False","1772125513554","-1"
"0CEE19F6","3023.44","USER_0008","10","Swiggy","Chennai","RuPay","0","CLEAN","CLEAN","False","1772125513554","-1"
"CCCC0419","4106.81","USER_0035","8","MedPlus Pharmacy","Pune","Visa","0","CLEAN","CLEAN","False","1772125513554","1"
"92052CA0","2270.85","USER_0048","16","Amazon","Chennai","RuPay","0","CLEAN","CLEAN","False","1772125513554","1"
"71FAAD0D","16501.16","USER_0028","3","Uber","Ahmedabad","Amex","90","HIGH AMOUNT ($16,501.16 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125513554","1"
"8737FF40","1446.42","USER_0011","14","D-Mart","Pune","Amex","0","CLEAN","CLEAN","False","1772125513554","1"
"4AFAC416","1989.18","USER_0013","18","Ola","Chennai","Visa","0","CLEAN","CLEAN","False","1772125513554","1"
"D190A7AF","757.02","USER_0001","16","Zomato","Delhi","RuPay","0","CLEAN","CLEAN","False","1772125513554","1"
"36123555","1199.63","USER_0030","6","Amazon","Delhi","Mastercard","0","CLEAN","CLEAN","False","1772125513554","1"
"534EE7BF","595.25","USER_0010","16","Swiggy","Pune","Mastercard","0","CLEAN","CLEAN","False","1772125513554","1"
"3EF252C4","645.12","USER_0043","16","Myntra","Ahmedabad","Mastercard","0","CLEAN","CLEAN","False","1772125514554","-1"
"C8B21628","4351.44","USER_0016","13","Flipkart","Ahmedabad","RuPay","0","CLEAN","CLEAN","False","1772125514554","-1"
"A765E249","1152.99","USER_0020","9","Ola","Delhi","Amex","0","CLEAN","CLEAN","False","1772125514554","-1"
"0B898F49","382.53","USER_0023","22","D-Mart","Chennai","Mastercard","0","CLEAN","CLEAN","False","1772125514554","-1"
"581A84D1","4399.73","USER_0047","15","CryptoExchange_BuyBit","Hyderabad","RuPay","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125514554","1"
"09458C3D","1238.13","USER_0013","10","BookMyShow","Kolkata","Visa","0","CLEAN","CLEAN","False","1772125514554","1"
"56151C25","2734.68","USER_0024","7","Zomato","Bangalore","Mastercard","0","CLEAN","CLEAN","False","1772125514554","1"
"86E6B937","3725.09","USER_0022","13","Myntra","Surat","Amex","0","CLEAN","CLEAN","False","1772125516554","-1"
"649D784F","4113.91","USER_0044","1","Zomato","Kolkata","Amex","50","OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125516554","-1"
"7036E9DC","982.6","USER_0015","23","CryptoExchange_BuyBit","Hyderabad","Amex","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125516554","-1"
"9C517282","2367.95","USER_0032","22","WireTransfer_Global","Ahmedabad","Amex","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125516554","-1"
"CBBB6259","11762.94","USER_0048","4","WireTransfer_Global","Jaipur","Mastercard","100","HIGH AMOUNT ($11,762.94 > $5000) | OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125516554","-1"
"26754A73","3060.55","USER_0044","12","Flipkart","Surat","Mastercard","0","CLEAN","CLEAN","False","1772125516554","-1"
"7D84FC8B","518.27","USER_0002","19","Ola","Mumbai","Visa","0","CLEAN","CLEAN","False","1772125516554","-1"
"051949EC","3777.24","USER_0040","12","Netflix","Mumbai","Mastercard","0","CLEAN","CLEAN","False","1772125516554","1"
"4455A797","1025.87","USER_0008","23","WireTransfer_Global","Ahmedabad","Mastercard","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125516554","1"
"308E86EF","13818.72","USER_0029","5","Reliance Mart","Kolkata","Mastercard","90","HIGH AMOUNT ($13,818.72 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125516554","1"
"2DABFFF9","15714.38","USER_0049","5","D-Mart","Ahmedabad","Mastercard","90","HIGH AMOUNT ($15,714.38 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125516554","1"
"6C17C44A","3782.26","USER_0041","5","CasinoRoyal","Jaipur","Mastercard","75","OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125518554","-1"
"A71CAACE","3983.63","USER_0031","9","CasinoRoyal","Jaipur","Mastercard","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125518554","-1"
"7918A85D","17813.34","USER_0042","3","CasinoRoyal","Ahmedabad","Amex","100","HIGH AMOUNT ($17,813.34 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125518554","-1"
"F1C843E1","1918.0","USER_0043","3","Reliance Mart","Chennai","RuPay","50","OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125518554","-1"
"F94842D6","506.01","USER_0034","19","MedPlus Pharmacy","Bangalore","Visa","0","CLEAN","CLEAN","False","1772125518554","-1"
"40ABF931","649.44","USER_0021","5","CryptoExchange_BuyBit","Chennai","Mastercard","55","OFF-HOURS (hour=5:00, between 00:00-06:00) | HIGH-RISK MERCHANT CATEGORY","HIGH","True","1772125518554","-1"
"07E10F71","2971.14","USER_0031","16","Reliance Mart","Kolkata","RuPay","0","CLEAN","CLEAN","False","1772125518554","-1"
"D5882387","713.84","USER_0026","7","Flipkart","Kolkata","Visa","0","CLEAN","CLEAN","False","1772125518554","1"
"817E1601","2874.97","USER_0001","16","IRCTC","Pune","Mastercard","0","CLEAN","CLEAN","False","1772125518554","1"
"8C8264DD","20062.08","USER_0039","5","CryptoExchange_BuyBit","Pune","RuPay","100","HIGH AMOUNT ($20,062.08 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125518554","1"
"84090988","508.42","USER_0033","6","D-Mart","Mumbai","Mastercard","0","CLEAN","CLEAN","False","1772125518554","1"
"82C067BD","1592.39","USER_0025","12","Reliance Mart","Jaipur","Mastercard","0","CLEAN","CLEAN","False","1772125519554","-1"
"CD248056","3252.28","USER_0029","9","Myntra","Ahmedabad","Amex","0","CLEAN","CLEAN","False","1772125519554","-1"
"68077731","24783.38","USER_0011","2","CryptoExchange_BuyBit","Pune","Visa","100","HIGH AMOUNT ($24,783.38 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125519554","-1"
"4D0C1DD3","16268.98","USER_0036","1","MedPlus Pharmacy","Jaipur","RuPay","90","HIGH AMOUNT ($16,268.98 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125519554","-1"
"CAE70E4F","4445.53","USER_0018","6","WireTransfer_Global","Ahmedabad","Amex","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125519554","-1"
"3A8525F1","13226.74","USER_0030","1","MedPlus Pharmacy","Bangalore","Visa","90","HIGH AMOUNT ($13,226.74 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125519554","-1"
"069C950B","22831.36","USER_0032","0","Reliance Mart","Jaipur","Mastercard","90","HIGH AMOUNT ($22,831.36 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125519554","1"
"F2885A7B","21146.9","USER_0049","4","Myntra","Surat","Amex","90","HIGH AMOUNT ($21,146.90 > $5000) | OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125519554","1"
"E657B06C","1737.56","USER_0041","15","CasinoRoyal","Pune","RuPay","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125519554","1"
"4A10BDD6","1013.03","USER_0017","12","Flipkart","Bangalore","RuPay","0","CLEAN","CLEAN","False","1772125519554","1"
"D67C516D","1527.12","USER_0046","7","Myntra","Jaipur","RuPay","0","CLEAN","CLEAN","False","1772125519554","1"
"BC529930","3258.66","USER_0030","8","Ola","Ahmedabad","Visa","0","CLEAN","CLEAN","False","1772125522554","-1"
"64B60FA6","2905.73","USER_0005","7","Uber","Delhi","Amex","0","CLEAN","CLEAN","False","1772125522554","-1"
"86D4B6F2","4181.35","USER_0021","0","Ola","Chennai","RuPay","50","OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125522554","-1"
"7AC0356C","494.17","USER_0046","20","D-Mart","Surat","RuPay","0","CLEAN","CLEAN","False","1772125522554","-1"
"4C2CC4D3","4499.38","USER_0019","21","Zomato","Hyderabad","Amex","0","CLEAN","CLEAN","False","1772125522554","-1"
"4904C8E1","3085.74","USER_0038","7","MedPlus Pharmacy","Ahmedabad","RuPay","0","CLEAN","CLEAN","False","1772125522554","-1"
"E2E8A7D1","3268.86","USER_0028","9","BigBasket","Bangalore","Mastercard","0","CLEAN","CLEAN","False","1772125522554","1"
"C18BC5AF","996.82","USER_0033","20","CryptoExchange_BuyBit","Hyderabad","RuPay","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125522554","1"
"8D8B0AE6","695.68","USER_0019","6","Zomato","Kolkata","RuPay","0","CLEAN","CLEAN","False","1772125522554","1"
"EAD290E2","3052.07","USER_0014","10","Swiggy","Delhi","RuPay","0","CLEAN","CLEAN","False","1772125522554","1"
"3A923775","4098.89","USER_0046","0","MedPlus Pharmacy","Ahmedabad","Visa","50","OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125522554","1"
"FE637F0B","3931.96","USER_0035","17","CryptoExchange_BuyBit","Pune","Visa","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125522554","1"
"628E166F","1786.33","USER_0029","7","CasinoRoyal","Pune","RuPay","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125522554","1"
"B49CE0A2","3179.07","USER_0034","12","Ola","Chennai","Visa","0","CLEAN","CLEAN","False","1772125522554","1"
"B2E9F1CE","1493.56","USER_0025","7","Swiggy","Pune","Mastercard","0","CLEAN","CLEAN","False","1772125523554","-1"
"11E2F68D","655.07","USER_0007","23","Flipkart","Hyderabad","Visa","0","CLEAN","CLEAN","False","1772125523554","-1"
"99C748E1","2509.68","USER_0043","6","Swiggy","Kolkata","Mastercard","0","CLEAN","CLEAN","False","1772125523554","-1"
"FBCF7539","1590.26","USER_0015","19","Netflix","Chennai","Amex","0","CLEAN","CLEAN","False","1772125523554","1"
"2FAF8D65","2263.36","USER_0036","19","Amazon","Delhi","Mastercard","0","CLEAN","CLEAN","False","1772125523554","1"
"D2572DAF","5101.05","USER_0008","5","Amazon","Mumbai","Amex","90","HIGH AMOUNT ($5,101.05 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125523554","1"
"12C84086","3505.34","USER_0035","12","Swiggy","Jaipur","RuPay","0","CLEAN","CLEAN","False","1772125523554","1"
"04AFB0FE","2599.47","USER_0008","16","Myntra","Kolkata","Amex","0","CLEAN","CLEAN","False","1772125525554","-1"
"0787E982","3236.49","USER_0048","22","Netflix","Ahmedabad","Visa","0","CLEAN","CLEAN","False","1772125525554","-1"
"5DBF6092","1454.74","USER_0009","20","CasinoRoyal","Delhi","Amex","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125525554","-1"
"E59131FE","22567.27","USER_0006","5","Swiggy","Bangalore","RuPay","90","HIGH AMOUNT ($22,567.27 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125525554","-1"
"2DA02C30","2651.45","USER_0044","21","CryptoExchange_BuyBit","Ahmedabad","Amex","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125525554","-1"
"CFACBC1D","9243.25","USER_0048","3","BigBasket","Kolkata","Amex","90","HIGH AMOUNT ($9,243.25 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125525554","-1"
"2651ECE9","1013.78","USER_0019","16","CasinoRoyal","Delhi","Visa","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125525554","-1"
"50215E79","1146.44","USER_0032","21","CasinoRoyal","Chennai","Amex","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125525554","1"
"C17829F1","21815.85","USER_0027","3","Ola","Jaipur","Mastercard","90","HIGH AMOUNT ($21,815.85 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125525554","1"
